Copyright 1986-2016 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2016.2 (lin64) Build 1577090 Thu Jun  2 16:32:35 MDT 2016
| Date         : Wed Nov 18 20:36:47 2020
| Host         : umma running 64-bit Ubuntu 18.04.4 LTS
| Command      : report_utilization -hierarchical -file ./Impl/TopDown/top-post-place-util.txt
| Design       : mkPcieTop
| Device       : 7vx485tffg1761-2
| Design State : Fully Placed
-----------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------------------------------+-----------------------------------------------+------------+------------+---------+------+-------+--------+--------+--------------+
|                                       Instance                                      |                     Module                    | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP48 Blocks |
|     reqs0_1                                                                         |                    SizedFIFO__parameterized19 |         82 |         50 |      32 |    0 |    50 |      0 |      0 |            0 |
|     sglId_gen_comp_fifo                                                             |                       FIFO2__parameterized100 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |            0 |
|     sglId_gen_retFifo                                                               |                       FIFO2__parameterized101 |        145 |        145 |       0 |    0 |    12 |      0 |      0 |            0 |
|     sglId_gen_tagFifo                                                               |                       FIFO2__parameterized102 |         12 |         12 |       0 |    0 |    12 |      0 |      0 |            0 |
|     stage3Params_1                                                                  |                       FIFO2__parameterized104 |        101 |        101 |       0 |    0 |   148 |      0 |      0 |            0 |
|     stage4Params_1                                                                  |                       FIFO2__parameterized106 |         80 |         80 |       0 |    0 |   101 |      0 |      0 |            0 |
|     translationTable_cbram_bram                                                     |                         BRAM2__parameterized7 |          1 |          1 |       0 |    0 |     0 |      7 |      0 |            0 |
|     translationTable_cbram_responseFifo_1                                           |                       FIFO2__parameterized108 |         34 |         34 |       0 |    0 |    58 |      0 |      0 |            0 |
|   portalTop_lMemServerIndicationProxy_rv                                            |               mkMemServerIndicationProxySynth |        404 |        404 |       0 |    0 |   444 |      0 |      0 |            0 |
|     (portalTop_lMemServerIndicationProxy_rv)                                        |               mkMemServerIndicationProxySynth |          1 |          1 |       0 |    0 |   131 |      0 |      0 |            0 |
|     dut                                                                             |                   mkMemServerIndicationOutput |        177 |        177 |       0 |    0 |   140 |      0 |      0 |            0 |
|       indicationPipes                                                               |              mkMemServerIndicationOutputPipes |        177 |        177 |       0 |    0 |   140 |      0 |      0 |            0 |
|     memslave_doneFifo                                                               |                        FIFO1__parameterized36 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|     memslave_fifoReadAddrGenerator_addrBeatFifo                                     |                       FIFO2__parameterized109 |         87 |         87 |       0 |    0 |    14 |      0 |      0 |            0 |
|     memslave_fifoReadAddrGenerator_requestFifo                                      |                        FIFO1__parameterized37 |         30 |         30 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_fifoWriteAddrGenerator_addrBeatFifo                                    |                       FIFO2__parameterized110 |         14 |         14 |       0 |    0 |    14 |      0 |      0 |            0 |
|     memslave_fifoWriteAddrGenerator_requestFifo                                     |                        FIFO1__parameterized38 |         31 |         31 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_fifoWriteDoneFifo                                                      |                       FIFO2__parameterized111 |          3 |          3 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_req_ars                                                                |                        FIFO1__parameterized39 |          1 |          1 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_req_aws                                                                |                        FIFO1__parameterized40 |          1 |          1 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_rs                                                                     |                        FIFO1__parameterized41 |         18 |         18 |       0 |    0 |     3 |      0 |      0 |            0 |
|     memslave_rsCtrl                                                                 |                        FIFO1__parameterized42 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_rvFifo                                                                 |                       FIFO2__parameterized112 |         38 |         38 |       0 |    0 |    68 |      0 |      0 |            0 |
|     memslave_ws                                                                     |                        FIFO1__parameterized43 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|     memslave_wsCtrl                                                                 |                        FIFO1__parameterized44 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |            0 |
|   portalTop_lMemServerRequestWrapper_dut                                            |       mkMemServerRequestWrapperMemPortalPipes |        279 |        279 |       0 |    0 |   460 |      0 |      0 |            0 |
|     (portalTop_lMemServerRequestWrapper_dut)                                        |       mkMemServerRequestWrapperMemPortalPipes |          1 |          1 |       0 |    0 |   132 |      0 |      0 |            0 |
|     dut                                                                             |                       mkMemServerRequestInput |         65 |         65 |       0 |    0 |    85 |      0 |      0 |            0 |
|       (dut)                                                                         |                       mkMemServerRequestInput |          1 |          1 |       0 |    0 |    22 |      0 |      0 |            0 |
|       addrTrans_requestAdapter_fifo                                                 |                        FIFO1__parameterized45 |         45 |         45 |       0 |    0 |    54 |      0 |      0 |            0 |
|       memoryTraffic_requestAdapter_fifo                                             |                        FIFO1__parameterized46 |          6 |          6 |       0 |    0 |     2 |      0 |      0 |            0 |
|       setTileState_requestAdapter_fifo                                              |                        FIFO1__parameterized47 |          4 |          4 |       0 |    0 |     5 |      0 |      0 |            0 |
|       stateDbg_requestAdapter_fifo                                                  |                        FIFO1__parameterized48 |          9 |          9 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_doneFifo                                                               |                        FIFO1__parameterized49 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|     memslave_fifoReadAddrGenerator_addrBeatFifo                                     |                       FIFO2__parameterized113 |         53 |         53 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_fifoReadAddrGenerator_requestFifo                                      |                        FIFO1__parameterized50 |         28 |         28 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_fifoWriteAddrGenerator_addrBeatFifo                                    |                       FIFO2__parameterized114 |         13 |         13 |       0 |    0 |    14 |      0 |      0 |            0 |
|     memslave_fifoWriteAddrGenerator_requestFifo                                     |                        FIFO1__parameterized51 |         28 |         28 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_fifoWriteDoneFifo                                                      |                       FIFO2__parameterized115 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_req_ars                                                                |                        FIFO1__parameterized52 |          1 |          1 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_req_aws                                                                |                        FIFO1__parameterized53 |          1 |          1 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_rs                                                                     |                        FIFO1__parameterized54 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |            0 |
|     memslave_rsCtrl                                                                 |                        FIFO1__parameterized55 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_rvFifo                                                                 |                       FIFO2__parameterized116 |         36 |         36 |       0 |    0 |    68 |      0 |      0 |            0 |
|     memslave_writeDataFifo                                                          |                       FIFO2__parameterized117 |         38 |         38 |       0 |    0 |    66 |      0 |      0 |            0 |
|     memslave_ws                                                                     |                        FIFO1__parameterized56 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |            0 |
|     memslave_wsCtrl                                                                 |                        FIFO1__parameterized57 |          6 |          6 |       0 |    0 |     2 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_clientBurstLen                              |                                       RegFile |         23 |         15 |       8 |    0 |     0 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_clientSelect                                |                       FIFO2__parameterized119 |          6 |          6 |       0 |    0 |     2 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_serverData                                  |                       FIFO2__parameterized121 |         14 |         14 |       0 |    0 |    12 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_serverProcessing_memory                     |                         BRAM2__parameterized9 |          0 |          0 |       0 |    0 |     0 |      1 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_serverProcessing_serverAdapterA_outDataCore |                    SizedFIFO__parameterized24 |         13 |         13 |       0 |    0 |     5 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_serverProcessing_serverAdapterB_outDataCore |                    SizedFIFO__parameterized25 |         63 |         51 |      12 |    0 |    14 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_serverTag                                   |                       FIFO2__parameterized123 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_tag_gen_comp_fifo                           |                       FIFO2__parameterized124 |         14 |         14 |       0 |    0 |    12 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_tag_gen_retFifo                             |                       FIFO2__parameterized125 |        103 |        103 |       0 |    0 |    12 |      0 |      0 |            0 |
|   portalTop_lMemServer_reader_readers_0_tag_gen_tagFifo                             |                       FIFO2__parameterized126 |         16 |         16 |       0 |    0 |     7 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_addrReqFifo                                           |                       FIFO2__parameterized127 |         34 |         34 |       0 |    0 |    34 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_writers_0_clientResponse                              |                       FIFO2__parameterized128 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_writers_0_memDataFifo                                 |                       FIFO2__parameterized132 |         68 |         68 |       0 |    0 |    67 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_writers_0_respFifos_serverAdapterB_outDataCore        |                    SizedFIFO__parameterized29 |          7 |          7 |       0 |    0 |     5 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_writers_0_tag_gen_comp_fifo                           |                       FIFO2__parameterized134 |          3 |          3 |       0 |    0 |     2 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_writers_0_tag_gen_retFifo                             |                       FIFO2__parameterized135 |        103 |        103 |       0 |    0 |    12 |      0 |      0 |            0 |
|   portalTop_lMemServer_writer_writers_0_tag_gen_tagFifo                             |                       FIFO2__parameterized136 |         11 |         11 |       0 |    0 |     2 |      0 |      0 |            0 |
|   tile_0                                                                            |                                mkConnectalTop |     142158 |     128438 |   13716 |    4 | 53081 |    736 |      8 |            0 |
|     (tile_0)                                                                        |                                mkConnectalTop |        256 |        252 |       0 |    4 |  9624 |      0 |      0 |            0 |
|     ctrl_mux_rv_doneFifo                                                            |                        FIFO1__parameterized58 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|     ctrl_mux_rv_readDataPipes_0_fifo                                                |                       FIFO2__parameterized137 |         38 |         38 |       0 |    0 |    68 |      0 |      0 |            0 |
|     ctrl_mux_rv_readDataPipes_1_fifo                                                |                       FIFO2__parameterized138 |         72 |         72 |       0 |    0 |    68 |      0 |      0 |            0 |
|     ctrl_mux_rv_read_data_funnel_buffs_0_0                                          |                       FIFO2__parameterized139 |         38 |         38 |       0 |    0 |    68 |      0 |      0 |            0 |
|     ctrl_mux_rv_req_ars                                                             |                        FIFO1__parameterized59 |          3 |          3 |       0 |    0 |    24 |      0 |      0 |            0 |
|     ctrl_mux_rv_req_aws                                                             |                        FIFO1__parameterized60 |          3 |          3 |       0 |    0 |    23 |      0 |      0 |            0 |
|     ctrl_mux_rv_rs                                                                  |                        FIFO1__parameterized61 |          8 |          8 |       0 |    0 |     2 |      0 |      0 |            0 |
|     ctrl_mux_rv_writeDataPipes_0_fifo                                               |                       FIFO2__parameterized141 |          4 |          4 |       0 |    0 |     4 |      0 |      0 |            0 |
|     ctrl_mux_rv_writeDataPipes_1_fifo                                               |                       FIFO2__parameterized142 |         37 |         37 |       0 |    0 |    66 |      0 |      0 |            0 |
|     ctrl_mux_rv_write_data                                                          |                       FIFO2__parameterized143 |         43 |         43 |       0 |    0 |    68 |      0 |      0 |            0 |
|     ctrl_mux_rv_write_data_unfunnel_rv_buff_0_0_0                                   |                       FIFO2__parameterized144 |          3 |          3 |       0 |    0 |     4 |      0 |      0 |            0 |
|     ctrl_mux_rv_write_data_unfunnel_rv_buff_0_0_1                                   |                       FIFO2__parameterized145 |         35 |         35 |       0 |    0 |    66 |      0 |      0 |            0 |
|     ctrl_mux_rv_ws                                                                  |                        FIFO1__parameterized62 |         11 |         11 |       0 |    0 |     2 |      0 |      0 |            0 |
|     lHostIndicationOutput                                                           |                        mkHostIndicationOutput |        153 |        153 |       0 |    0 |   201 |      0 |      0 |            0 |
|       indicationPipes                                                               |                   mkHostIndicationOutputPipes |        153 |        153 |       0 |    0 |   201 |      0 |      0 |            0 |
|     lHostRequestInput                                                               |                            mkHostRequestInput |        173 |        173 |       0 |    0 |  1171 |      0 |      0 |            0 |
|       (lHostRequestInput)                                                           |                            mkHostRequestInput |          5 |          5 |       0 |    0 |   521 |      0 |      0 |            0 |
|       dma_rdReq_ll_requestAdapter_fifo                                              |                        FIFO1__parameterized63 |          1 |          1 |       0 |    0 |    15 |      0 |      0 |            0 |
|       dma_rdReq_mem_requestAdapter_fifo                                             |                        FIFO1__parameterized64 |        128 |        128 |       0 |    0 |    17 |      0 |      0 |            0 |
|       dma_rdResp_ll_rq_requestAdapter_fifo                                          |                        FIFO1__parameterized65 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |            0 |
|       dma_rdResp_mem_rq_requestAdapter_fifo                                         |                        FIFO1__parameterized66 |         12 |         12 |       0 |    0 |     3 |      0 |      0 |            0 |
|       dma_wrReq_ll_requestAdapter_fifo                                              |                        FIFO1__parameterized67 |          3 |          3 |       0 |    0 |   271 |      0 |      0 |            0 |
|       dma_wrReq_mem_requestAdapter_fifo                                             |                        FIFO1__parameterized68 |          6 |          6 |       0 |    0 |   276 |      0 |      0 |            0 |
|       start_requestAdapter_fifo                                                     |                        FIFO1__parameterized69 |         17 |         17 |       0 |    0 |    65 |      0 |      0 |            0 |
|     lHost_mem                                                                       |                                   mkCCBramMem |     126714 |     123942 |    2772 |    0 | 41203 |    736 |      8 |            0 |
|       (lHost_mem)                                                                   |                                   mkCCBramMem |      42817 |      42377 |     440 |    0 | 24762 |      0 |      0 |            0 |
|       cci_m100_bram_bram                                                            |                        BRAM2__parameterized11 |         18 |         18 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m101_bram_bram                                                            |                        BRAM2__parameterized12 |         17 |         17 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m102_bram_bram                                                            |                        BRAM2__parameterized13 |         28 |         28 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m103_bram_bram                                                            |                        BRAM2__parameterized14 |         23 |         23 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m104_bram_bram                                                            |                        BRAM2__parameterized15 |        916 |        916 |       0 |    0 |     0 |      7 |      1 |            0 |
|       cci_m105_bram_bram                                                            |                        BRAM2__parameterized16 |        120 |        120 |       0 |    0 |     0 |      0 |      1 |            0 |
|       cci_m10_bram_bram                                                             |                        BRAM2__parameterized17 |         26 |         26 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m11_bram_bram                                                             |                        BRAM2__parameterized18 |         30 |         30 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m12_bram_bram                                                             |                        BRAM2__parameterized19 |         18 |         18 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m13_bram_bram                                                             |                        BRAM2__parameterized20 |         20 |         20 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m14_bram_bram                                                             |                        BRAM2__parameterized21 |         19 |         19 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m15_bram_bram                                                             |                        BRAM2__parameterized22 |         35 |         35 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m16_bram_bram                                                             |                        BRAM2__parameterized23 |         23 |         23 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m17_bram_bram                                                             |                        BRAM2__parameterized24 |         36 |         36 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m18_bram_bram                                                             |                        BRAM2__parameterized25 |         32 |         32 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m19_bram_bram                                                             |                        BRAM2__parameterized26 |         18 |         18 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m1_pff                                                                    |                    SizedFIFO__parameterized31 |       1796 |       1572 |     224 |    0 |   338 |      0 |      0 |            0 |
|       cci_m20_bram_bram                                                             |                        BRAM2__parameterized27 |         19 |         19 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m21_bram_bram                                                             |                        BRAM2__parameterized28 |         35 |         35 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m22_bram_bram                                                             |                        BRAM2__parameterized29 |         26 |         26 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m23_bram_bram                                                             |                        BRAM2__parameterized30 |         28 |         28 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m24_bram_bram                                                             |                        BRAM2__parameterized31 |         31 |         31 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m25_bram_bram                                                             |                        BRAM2__parameterized32 |         26 |         26 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m26_bram_bram                                                             |                        BRAM2__parameterized33 |         24 |         24 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m27_bram_bram                                                             |                        BRAM2__parameterized34 |         23 |         23 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m28_bram_bram                                                             |                        BRAM2__parameterized35 |         34 |         34 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m29_bram_bram                                                             |                        BRAM2__parameterized36 |         25 |         25 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m2_pff                                                                    |                    SizedFIFO__parameterized32 |       2589 |       2369 |     220 |    0 |   332 |      0 |      0 |            0 |
|       cci_m30_bram_bram                                                             |                        BRAM2__parameterized37 |         53 |         53 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m31_bram_bram                                                             |                        BRAM2__parameterized38 |         28 |         28 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m32_bram_bram                                                             |                        BRAM2__parameterized39 |       1107 |       1107 |       0 |    0 |     0 |    128 |      0 |            0 |
|       cci_m33_bram_bram                                                             |                        BRAM2__parameterized40 |        831 |        831 |       0 |    0 |     0 |      4 |      0 |            0 |
|       cci_m35_pff                                                                   |                    SizedFIFO__parameterized33 |        644 |        452 |     192 |    0 |   295 |      0 |      0 |            0 |
|       cci_m36_pff                                                                   |                    SizedFIFO__parameterized34 |       5083 |       4859 |     224 |    0 |   339 |      0 |      0 |            0 |
|       cci_m3_pff                                                                    |                    SizedFIFO__parameterized35 |      20630 |      20406 |     224 |    0 |   338 |      0 |      0 |            0 |
|       cci_m40_pff                                                                   |                       FIFO2__parameterized146 |        576 |        576 |       0 |    0 |   651 |      0 |      0 |            0 |
|       cci_m41_pff                                                                   |                       FIFO2__parameterized147 |        342 |        342 |       0 |    0 |   653 |      0 |      0 |            0 |
|       cci_m42_pff                                                                   |                       FIFO2__parameterized148 |        365 |        365 |       0 |    0 |   654 |      0 |      0 |            0 |
|       cci_m43_pff                                                                   |                       FIFO2__parameterized149 |        491 |        491 |       0 |    0 |   538 |      0 |      0 |            0 |
|       cci_m44_pff                                                                   |                       FIFO2__parameterized150 |       2704 |       2704 |       0 |    0 |   542 |      0 |      0 |            0 |
|       cci_m46_bram_bram                                                             |                        BRAM2__parameterized41 |         17 |         17 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m47_bram_bram                                                             |                        BRAM2__parameterized42 |         17 |         17 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m48_bram_bram                                                             |                        BRAM2__parameterized43 |         28 |         28 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m49_bram_bram                                                             |                        BRAM2__parameterized44 |         29 |         29 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m50_bram_bram                                                             |                        BRAM2__parameterized45 |        710 |        710 |       0 |    0 |     0 |      7 |      1 |            0 |
|       cci_m51_bram_bram                                                             |                        BRAM2__parameterized46 |        530 |        530 |       0 |    0 |     0 |      0 |      1 |            0 |
|       cci_m53_pff                                                                   |                    SizedFIFO__parameterized36 |        798 |        606 |     192 |    0 |   298 |      0 |      0 |            0 |
|       cci_m54_pff                                                                   |                    SizedFIFO__parameterized37 |       3090 |       2866 |     224 |    0 |   338 |      0 |      0 |            0 |
|       cci_m58_pff                                                                   |                       FIFO2__parameterized151 |        714 |        714 |       0 |    0 |   651 |      0 |      0 |            0 |
|       cci_m59_pff                                                                   |                       FIFO2__parameterized152 |        542 |        542 |       0 |    0 |   653 |      0 |      0 |            0 |
|       cci_m60_pff                                                                   |                       FIFO2__parameterized153 |        452 |        452 |       0 |    0 |   654 |      0 |      0 |            0 |
|       cci_m61_pff                                                                   |                       FIFO2__parameterized154 |        430 |        430 |       0 |    0 |   538 |      0 |      0 |            0 |
|       cci_m62_pff                                                                   |                       FIFO2__parameterized155 |       4395 |       4395 |       0 |    0 |   542 |      0 |      0 |            0 |
|       cci_m64_bram_bram                                                             |                        BRAM2__parameterized47 |         18 |         18 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m65_bram_bram                                                             |                        BRAM2__parameterized48 |         18 |         18 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m66_bram_bram                                                             |                        BRAM2__parameterized49 |         31 |         31 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m67_bram_bram                                                             |                        BRAM2__parameterized50 |         24 |         24 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m68_bram_bram                                                             |                        BRAM2__parameterized51 |        391 |        391 |       0 |    0 |     0 |      7 |      1 |            0 |
|       cci_m69_bram_bram                                                             |                        BRAM2__parameterized52 |        144 |        144 |       0 |    0 |     0 |      0 |      1 |            0 |
|       cci_m71_pff                                                                   |                    SizedFIFO__parameterized38 |        791 |        599 |     192 |    0 |   295 |      0 |      0 |            0 |
|       cci_m72_pff                                                                   |                    SizedFIFO__parameterized39 |       6403 |       6179 |     224 |    0 |   338 |      0 |      0 |            0 |
|       cci_m76_pff                                                                   |                       FIFO2__parameterized156 |       1395 |       1395 |       0 |    0 |   651 |      0 |      0 |            0 |
|       cci_m77_pff                                                                   |                       FIFO2__parameterized157 |        999 |        999 |       0 |    0 |   653 |      0 |      0 |            0 |
|       cci_m78_pff                                                                   |                       FIFO2__parameterized158 |        409 |        409 |       0 |    0 |   654 |      0 |      0 |            0 |
|       cci_m79_pff                                                                   |                       FIFO2__parameterized159 |        424 |        424 |       0 |    0 |   538 |      0 |      0 |            0 |
|       cci_m80_pff                                                                   |                       FIFO2__parameterized160 |       1766 |       1766 |       0 |    0 |   542 |      0 |      0 |            0 |
|       cci_m82_bram_bram                                                             |                        BRAM2__parameterized53 |         19 |         19 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m83_bram_bram                                                             |                        BRAM2__parameterized54 |         18 |         18 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m84_bram_bram                                                             |                        BRAM2__parameterized55 |         31 |         31 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m85_bram_bram                                                             |                        BRAM2__parameterized56 |         24 |         24 |       0 |    0 |     0 |      1 |      0 |            0 |
|       cci_m86_bram_bram                                                             |                        BRAM2__parameterized57 |        909 |        909 |       0 |    0 |     0 |      7 |      1 |            0 |
|       cci_m87_bram_bram                                                             |                        BRAM2__parameterized58 |        127 |        127 |       0 |    0 |     0 |      0 |      1 |            0 |
|       cci_m89_pff                                                                   |                    SizedFIFO__parameterized40 |        782 |        590 |     192 |    0 |   295 |      0 |      0 |            0 |
|       cci_m8_bram_bram                                                              |                        BRAM2__parameterized59 |         19 |         19 |       0 |    0 |     0 |      2 |      0 |            0 |
|       cci_m90_pff                                                                   |                    SizedFIFO__parameterized41 |       4004 |       3780 |     224 |    0 |   338 |      0 |      0 |            0 |
|       cci_m94_pff                                                                   |                       FIFO2__parameterized161 |        762 |        762 |       0 |    0 |   651 |      0 |      0 |            0 |
|       cci_m95_pff                                                                   |                       FIFO2__parameterized162 |        336 |        336 |       0 |    0 |   653 |      0 |      0 |            0 |
|       cci_m96_pff                                                                   |                       FIFO2__parameterized163 |       5155 |       5155 |       0 |    0 |   654 |      0 |      0 |            0 |
|       cci_m97_pff                                                                   |                       FIFO2__parameterized164 |        546 |        546 |       0 |    0 |   539 |      0 |      0 |            0 |
|       cci_m98_pff                                                                   |                       FIFO2__parameterized165 |       4168 |       4168 |       0 |    0 |   542 |      0 |      0 |            0 |
|       cci_m9_bram_bram                                                              |                        BRAM2__parameterized60 |         26 |         26 |       0 |    0 |     0 |      2 |      0 |            0 |
|       mb                                                                            |                                 mkMemBankBram |       3568 |       3568 |       0 |    0 |   744 |    512 |      0 |            0 |
|         (mb)                                                                        |                                 mkMemBankBram |          0 |          0 |       0 |    0 |    65 |      0 |      0 |            0 |
|         mb_bram_bram                                                                |                        BRAM2__parameterized61 |       1045 |       1045 |       0 |    0 |     8 |    512 |      0 |            0 |
|         rqs                                                                         |                    SizedFIFO__parameterized42 |       2189 |       2189 |       0 |    0 |   337 |      0 |      0 |            0 |
|         rss                                                                         |                    SizedFIFO__parameterized43 |        344 |        344 |       0 |    0 |   334 |      0 |      0 |            0 |
|     lHost_tester_refMem                                                             |                       RegFile__parameterized0 |      14159 |       3215 |   10944 |    0 |     0 |      0 |      0 |            0 |
|     memslave_0_doneFifo                                                             |                        FIFO1__parameterized70 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |            0 |
|     memslave_0_fifoReadAddrGenerator_addrBeatFifo                                   |                       FIFO2__parameterized166 |         53 |         53 |       0 |    0 |    14 |      0 |      0 |            0 |
|     memslave_0_fifoReadAddrGenerator_requestFifo                                    |                        FIFO1__parameterized71 |         27 |         27 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_0_fifoWriteAddrGenerator_addrBeatFifo                                  |                       FIFO2__parameterized167 |         13 |         13 |       0 |    0 |    14 |      0 |      0 |            0 |
|     memslave_0_fifoWriteAddrGenerator_requestFifo                                   |                        FIFO1__parameterized72 |         29 |         29 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_0_fifoWriteDoneFifo                                                    |                       FIFO2__parameterized168 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_0_req_ars                                                              |                        FIFO1__parameterized73 |          1 |          1 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_0_req_aws                                                              |                        FIFO1__parameterized74 |          1 |          1 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_0_rs                                                                   |                        FIFO1__parameterized75 |         22 |         22 |       0 |    0 |     3 |      0 |      0 |            0 |
|     memslave_0_rsCtrl                                                               |                        FIFO1__parameterized76 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_0_rvFifo                                                               |                       FIFO2__parameterized169 |         38 |         38 |       0 |    0 |    68 |      0 |      0 |            0 |
|     memslave_0_ws                                                                   |                        FIFO1__parameterized77 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |            0 |
|     memslave_0_wsCtrl                                                               |                        FIFO1__parameterized78 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |            0 |
|     memslave_1_doneFifo                                                             |                        FIFO1__parameterized79 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |            0 |
|     memslave_1_fifoReadAddrGenerator_addrBeatFifo                                   |                       FIFO2__parameterized170 |         62 |         62 |       0 |    0 |    16 |      0 |      0 |            0 |
|     memslave_1_fifoReadAddrGenerator_requestFifo                                    |                        FIFO1__parameterized80 |         27 |         27 |       0 |    0 |    17 |      0 |      0 |            0 |
|     memslave_1_fifoWriteAddrGenerator_addrBeatFifo                                  |                       FIFO2__parameterized171 |         12 |         12 |       0 |    0 |    14 |      0 |      0 |            0 |
